YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,26,4,AS,20,N319AS,SEA,ORD,40,38.0,-2.0,12.0,50.0,230.0,215.0,197.0,1721,607.0,6.0,630,613.0,-17.0,0,0,,,,,,
2015,3,26,4,HA,102,N481HA,HNL,ITO,500,454.0,-6.0,8.0,502.0,49.0,48.0,34.0,216,536.0,6.0,549,542.0,-7.0,0,0,,,,,,
2015,3,26,4,US,1982,N170US,DFW,CLT,505,500.0,-5.0,9.0,509.0,143.0,136.0,118.0,936,807.0,9.0,828,816.0,-12.0,0,0,,,,,,
2015,3,26,4,US,819,N716UW,IAH,CLT,515,509.0,-6.0,11.0,520.0,139.0,135.0,115.0,912,815.0,9.0,834,824.0,-10.0,0,0,,,,,,
2015,3,26,4,US,1732,N756US,BWI,CLT,515,509.0,-6.0,13.0,522.0,89.0,85.0,68.0,361,630.0,4.0,644,634.0,-10.0,0,0,,,,,,
2015,3,26,4,WN,534,N925WN,MDW,PHX,525,535.0,10.0,8.0,543.0,240.0,205.0,191.0,1444,654.0,6.0,725,700.0,-25.0,0,0,,,,,,
2015,3,26,4,WN,1981,N8648A,MHT,BWI,540,537.0,-3.0,11.0,548.0,115.0,91.0,76.0,377,704.0,4.0,735,708.0,-27.0,0,0,,,,,,
2015,3,26,4,AA,2299,N3LMAA,JFK,MIA,545,544.0,-1.0,23.0,607.0,189.0,192.0,160.0,1089,847.0,9.0,854,856.0,2.0,0,0,,,,,,
2015,3,26,4,WN,4340,N248WN,ATL,DAL,545,541.0,-4.0,10.0,551.0,145.0,130.0,115.0,721,646.0,5.0,710,651.0,-19.0,0,0,,,,,,
2015,3,26,4,UA,1419,N14228,MIA,EWR,550,546.0,-4.0,11.0,557.0,179.0,167.0,146.0,1085,823.0,10.0,849,833.0,-16.0,0,0,,,,,,
2015,3,27,5,AA,2336,N3BXAA,LAX,PBI,5,9.0,4.0,37.0,46.0,284.0,317.0,276.0,2330,822.0,4.0,749,826.0,37.0,0,0,,37.0,0.0,0.0,0.0,0.0
2015,3,27,5,DL,806,N592NW,SFO,MSP,15,25.0,10.0,23.0,48.0,212.0,231.0,203.0,1589,611.0,5.0,547,616.0,29.0,0,0,,19.0,0.0,10.0,0.0,0.0
2015,3,27,5,NK,168,N621NK,PHX,ORD,25,45.0,20.0,9.0,54.0,197.0,221.0,183.0,1440,557.0,29.0,542,626.0,44.0,0,0,,24.0,0.0,20.0,0.0,0.0
2015,3,27,5,AA,1234,N3MGAA,LAS,ORD,27,24.0,-3.0,17.0,41.0,203.0,219.0,195.0,1514,556.0,7.0,550,603.0,13.0,0,0,,,,,,
2015,3,27,5,DL,1897,N317US,SLC,DTW,30,30.0,0.0,10.0,40.0,198.0,191.0,175.0,1481,535.0,6.0,548,541.0,-7.0,0,0,,,,,,
2015,3,27,5,AS,20,N309AS,SEA,ORD,40,37.0,-3.0,11.0,48.0,230.0,234.0,214.0,1721,622.0,9.0,630,631.0,1.0,0,0,,,,,,
2015,3,27,5,HA,102,N488HA,HNL,ITO,500,455.0,-5.0,11.0,506.0,49.0,56.0,39.0,216,545.0,6.0,549,551.0,2.0,0,0,,,,,,
2015,3,27,5,US,1982,N197UW,DFW,CLT,505,500.0,-5.0,18.0,518.0,143.0,167.0,137.0,936,835.0,12.0,828,847.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,3,27,5,US,819,N712US,IAH,CLT,515,508.0,-7.0,12.0,520.0,139.0,126.0,104.0,912,804.0,10.0,834,814.0,-20.0,0,0,,,,,,
2015,3,27,5,US,1732,N509AY,BWI,CLT,515,513.0,-2.0,10.0,523.0,89.0,96.0,78.0,361,641.0,8.0,644,649.0,5.0,0,0,,,,,,
2015,3,27,5,WN,534,N729SW,MDW,PHX,525,529.0,4.0,32.0,601.0,240.0,223.0,184.0,1444,705.0,7.0,725,712.0,-13.0,0,0,,,,,,
2015,3,27,5,WN,1981,N8620H,MHT,BWI,540,535.0,-5.0,10.0,545.0,115.0,96.0,79.0,377,704.0,7.0,735,711.0,-24.0,0,0,,,,,,
2015,3,27,5,AA,2299,N3CNAA,JFK,MIA,545,552.0,7.0,13.0,605.0,189.0,201.0,183.0,1089,908.0,5.0,854,913.0,19.0,0,0,,12.0,0.0,7.0,0.0,0.0
2015,3,27,5,WN,4340,N904WN,ATL,DAL,545,543.0,-2.0,10.0,553.0,145.0,122.0,107.0,721,640.0,5.0,710,645.0,-25.0,0,0,,,,,,
2015,3,27,5,UA,1419,N76288,MIA,EWR,550,547.0,-3.0,12.0,559.0,179.0,166.0,136.0,1085,815.0,18.0,849,833.0,-16.0,0,0,,,,,,
2015,3,28,6,AA,2400,N3CFAA,LAX,DFW,15,100.0,45.0,16.0,116.0,173.0,172.0,150.0,1235,546.0,6.0,508,552.0,44.0,0,0,,0.0,0.0,0.0,44.0,0.0
2015,3,28,6,DL,806,N592NW,SFO,MSP,15,17.0,2.0,15.0,32.0,209.0,209.0,189.0,1589,541.0,5.0,544,546.0,2.0,0,0,,,,,,
2015,3,28,6,NK,168,N601NK,PHX,ORD,25,25.0,0.0,12.0,37.0,197.0,203.0,184.0,1440,541.0,7.0,542,548.0,6.0,0,0,,,,,,
2015,3,28,6,AA,1234,N3GVAA,LAS,ORD,27,112.0,45.0,21.0,133.0,203.0,216.0,188.0,1514,641.0,7.0,550,648.0,58.0,0,0,,13.0,0.0,45.0,0.0,0.0
2015,3,28,6,DL,1897,N336NW,SLC,DTW,30,22.0,-8.0,17.0,39.0,196.0,195.0,175.0,1481,534.0,3.0,546,537.0,-9.0,0,0,,,,,,
2015,3,28,6,AS,20,N435AS,SEA,ORD,40,29.0,-11.0,17.0,46.0,230.0,221.0,198.0,1721,604.0,6.0,630,610.0,-20.0,0,0,,,,,,
2015,3,28,6,HA,102,N488HA,HNL,ITO,500,453.0,-7.0,9.0,502.0,49.0,55.0,41.0,216,543.0,5.0,549,548.0,-1.0,0,0,,,,,,
2015,3,28,6,US,819,N583UW,DFW,CLT,505,501.0,-4.0,18.0,519.0,143.0,147.0,116.0,936,815.0,13.0,828,828.0,0.0,0,0,,,,,,
2015,3,28,6,US,1946,N717UW,IAH,CLT,515,503.0,-12.0,11.0,514.0,139.0,144.0,118.0,912,812.0,15.0,834,827.0,-7.0,0,0,,,,,,
2015,3,28,6,US,2061,N767UW,BWI,CLT,515,508.0,-7.0,12.0,520.0,89.0,74.0,58.0,361,618.0,4.0,644,622.0,-22.0,0,0,,,,,,
2015,3,28,6,WN,2721,N245WN,MDW,RSW,540,533.0,-7.0,9.0,542.0,170.0,148.0,135.0,1105,857.0,4.0,930,901.0,-29.0,0,0,,,,,,
2015,3,28,6,AA,2299,N3JGAA,JFK,MIA,545,625.0,40.0,16.0,641.0,189.0,202.0,174.0,1089,935.0,12.0,854,947.0,53.0,0,0,,13.0,0.0,40.0,0.0,0.0
2015,3,28,6,US,658,N913US,ATL,CLT,550,545.0,-5.0,11.0,556.0,66.0,56.0,40.0,226,636.0,5.0,656,641.0,-15.0,0,0,,,,,,
2015,3,28,6,UA,1419,N75410,MIA,EWR,550,548.0,-2.0,9.0,557.0,179.0,177.0,135.0,1085,812.0,33.0,849,845.0,-4.0,0,0,,,,,,
2015,3,28,6,WN,2799,N8615E,MHT,TPA,555,620.0,25.0,19.0,639.0,210.0,210.0,187.0,1204,946.0,4.0,925,950.0,25.0,0,0,,0.0,0.0,25.0,0.0,0.0
2015,3,29,7,AA,2366,N3ATAA,LAX,PBI,5,3.0,-2.0,19.0,22.0,287.0,293.0,269.0,2330,751.0,5.0,752,756.0,4.0,0,0,,,,,,
2015,3,29,7,US,448,N573UW,SLC,CLT,15,17.0,2.0,15.0,32.0,232.0,219.0,197.0,1727,549.0,7.0,607,556.0,-11.0,0,0,,,,,,
2015,3,29,7,US,819,N174US,SFO,CLT,25,20.0,-5.0,16.0,36.0,300.0,288.0,257.0,2296,753.0,15.0,825,808.0,-17.0,0,0,,,,,,
2015,3,29,7,NK,168,N603NK,PHX,ORD,25,36.0,11.0,12.0,48.0,197.0,185.0,165.0,1440,533.0,8.0,542,541.0,-1.0,0,0,,,,,,
2015,3,29,7,DL,2001,N3765,LAS,ATL,30,28.0,-2.0,15.0,43.0,224.0,213.0,193.0,1747,656.0,5.0,714,701.0,-13.0,0,0,,,,,,
2015,3,29,7,AS,20,N461AS,SEA,ORD,40,50.0,10.0,12.0,102.0,230.0,224.0,198.0,1721,620.0,14.0,630,634.0,4.0,0,0,,,,,,
2015,3,29,7,AA,1364,N020AA,DFW,MIA,500,454.0,-6.0,12.0,506.0,161.0,153.0,132.0,1121,818.0,9.0,841,827.0,-14.0,0,0,,,,,,
2015,3,29,7,AA,1623,N4YEAA,IAH,DFW,500,454.0,-6.0,12.0,506.0,74.0,69.0,42.0,224,548.0,15.0,614,603.0,-11.0,0,0,,,,,,
2015,3,29,7,HA,206,N485HA,HNL,OGG,505,457.0,-8.0,9.0,506.0,36.0,34.0,19.0,100,525.0,6.0,541,531.0,-10.0,0,0,,,,,,
2015,3,29,7,US,2061,N721UW,BWI,CLT,515,534.0,19.0,15.0,549.0,82.0,76.0,55.0,361,644.0,6.0,637,650.0,13.0,0,0,,,,,,
2015,3,29,7,AA,281,N855AA,MIA,DFW,540,540.0,0.0,16.0,556.0,199.0,189.0,161.0,1121,737.0,12.0,759,749.0,-10.0,0,0,,,,,,
2015,3,29,7,WN,2247,N426WN,MDW,DCA,540,538.0,-2.0,8.0,546.0,105.0,89.0,77.0,601,803.0,4.0,825,807.0,-18.0,0,0,,,,,,
2015,3,29,7,WN,1981,N453WN,MHT,BWI,540,535.0,-5.0,7.0,542.0,115.0,73.0,62.0,377,644.0,4.0,735,648.0,-47.0,0,0,,,,,,
2015,3,29,7,US,1738,N722US,ATL,CLT,550,547.0,-3.0,17.0,604.0,67.0,62.0,41.0,226,645.0,4.0,657,649.0,-8.0,0,0,,,,,,
2015,3,29,7,B6,583,N595JB,JFK,MCO,553,610.0,17.0,23.0,633.0,162.0,155.0,127.0,944,840.0,5.0,835,845.0,10.0,0,0,,,,,,
2015,3,30,1,AA,2366,N3KRAA,LAX,PBI,5,2.0,-3.0,31.0,33.0,287.0,281.0,247.0,2330,740.0,3.0,752,743.0,-9.0,0,0,,,,,,
2015,3,30,1,AA,1230,N3GLAA,SEA,DFW,15,7.0,-8.0,12.0,19.0,235.0,208.0,191.0,1660,530.0,5.0,610,535.0,-35.0,0,0,,,,,,
2015,3,30,1,DL,806,N582NW,SFO,MSP,15,23.0,8.0,12.0,35.0,212.0,207.0,191.0,1589,546.0,4.0,547,550.0,3.0,0,0,,,,,,
2015,3,30,1,US,448,N542UW,SLC,CLT,15,13.0,-2.0,12.0,25.0,232.0,214.0,196.0,1727,541.0,6.0,607,547.0,-20.0,0,0,,,,,,
2015,3,30,1,NK,168,N616NK,PHX,ORD,25,43.0,18.0,8.0,51.0,197.0,182.0,166.0,1440,537.0,8.0,542,545.0,3.0,0,0,,,,,,
2015,3,30,1,DL,2001,N667DN,LAS,ATL,30,30.0,0.0,14.0,44.0,223.0,213.0,192.0,1747,656.0,7.0,713,703.0,-10.0,0,0,,,,,,
2015,3,30,1,AA,1364,N3BUAA,DFW,MIA,500,454.0,-6.0,15.0,509.0,161.0,151.0,127.0,1121,816.0,9.0,841,825.0,-16.0,0,0,,,,,,
2015,3,30,1,AA,1623,N4XBAA,IAH,DFW,500,455.0,-5.0,14.0,509.0,74.0,61.0,41.0,224,550.0,6.0,614,556.0,-18.0,0,0,,,,,,
2015,3,30,1,HA,102,N477HA,HNL,ITO,500,455.0,-5.0,13.0,508.0,49.0,56.0,37.0,216,545.0,6.0,549,551.0,2.0,0,0,,,,,,
2015,3,30,1,US,2061,N725UW,BWI,CLT,515,512.0,-3.0,10.0,522.0,82.0,75.0,59.0,361,621.0,6.0,637,627.0,-10.0,0,0,,,,,,
2015,3,30,1,WN,534,N444WN,MDW,PHX,525,520.0,-5.0,14.0,534.0,240.0,223.0,204.0,1444,658.0,5.0,725,703.0,-22.0,0,0,,,,,,
2015,3,30,1,WN,4340,N379SW,ATL,DAL,535,553.0,18.0,17.0,610.0,145.0,139.0,116.0,721,706.0,6.0,700,712.0,12.0,0,0,,,,,,
2015,3,30,1,AA,281,N861AA,MIA,DFW,540,625.0,45.0,16.0,641.0,199.0,184.0,161.0,1121,822.0,7.0,759,829.0,30.0,0,0,,0.0,0.0,30.0,0.0,0.0
2015,3,30,1,WN,1981,N8619F,MHT,BWI,540,535.0,-5.0,11.0,546.0,115.0,93.0,75.0,377,701.0,7.0,735,708.0,-27.0,0,0,,,,,,
2015,3,30,1,B6,583,N568JB,JFK,MCO,556,654.0,58.0,13.0,707.0,162.0,155.0,132.0,944,919.0,10.0,838,929.0,51.0,0,0,,0.0,0.0,51.0,0.0,0.0
2015,3,31,2,AA,1230,N3DVAA,SEA,DFW,15,5.0,-10.0,13.0,18.0,235.0,213.0,194.0,1660,532.0,6.0,610,538.0,-32.0,0,0,,,,,,
2015,3,31,2,US,448,N563UW,SLC,CLT,15,9.0,-6.0,13.0,22.0,232.0,220.0,202.0,1727,544.0,5.0,607,549.0,-18.0,0,0,,,,,,
2015,3,31,2,US,794,N180US,LAX,PHL,15,6.0,-9.0,19.0,25.0,310.0,309.0,286.0,2402,811.0,4.0,825,815.0,-10.0,0,0,,,,,,
2015,3,31,2,DL,806,N583NW,SFO,MSP,15,13.0,-2.0,19.0,32.0,212.0,209.0,185.0,1589,537.0,5.0,547,542.0,-5.0,0,0,,,,,,
2015,3,31,2,NK,168,N608NK,PHX,ORD,25,19.0,-6.0,19.0,38.0,197.0,198.0,172.0,1440,530.0,7.0,542,537.0,-5.0,0,0,,,,,,
2015,3,31,2,DL,2001,N810DN,LAS,ATL,30,27.0,-3.0,15.0,42.0,224.0,215.0,195.0,1747,657.0,5.0,714,702.0,-12.0,0,0,,,,,,
2015,3,31,2,AA,1364,N3MDAA,DFW,MIA,500,454.0,-6.0,12.0,506.0,161.0,144.0,124.0,1121,810.0,8.0,841,818.0,-23.0,0,0,,,,,,
2015,3,31,2,AA,1623,N581AA,IAH,DFW,500,451.0,-9.0,11.0,502.0,74.0,59.0,43.0,224,545.0,5.0,614,550.0,-24.0,0,0,,,,,,
2015,3,31,2,HA,102,N477HA,HNL,ITO,500,454.0,-6.0,9.0,503.0,49.0,49.0,35.0,216,538.0,5.0,549,543.0,-6.0,0,0,,,,,,
2015,3,31,2,US,2061,N713UW,BWI,CLT,515,512.0,-3.0,12.0,524.0,82.0,77.0,59.0,361,623.0,6.0,637,629.0,-8.0,0,0,,,,,,
2015,3,31,2,WN,534,N252WN,MDW,PHX,525,523.0,-2.0,5.0,528.0,240.0,204.0,195.0,1444,643.0,4.0,725,647.0,-38.0,0,0,,,,,,
2015,3,31,2,WN,4340,N358SW,ATL,DAL,535,530.0,-5.0,19.0,549.0,145.0,135.0,110.0,721,639.0,6.0,700,645.0,-15.0,0,0,,,,,,
2015,3,31,2,AA,281,N852AA,MIA,DFW,540,537.0,-3.0,18.0,555.0,199.0,188.0,159.0,1121,734.0,11.0,759,745.0,-14.0,0,0,,,,,,
2015,3,31,2,WN,1981,N8641B,MHT,BWI,540,537.0,-3.0,9.0,546.0,115.0,89.0,69.0,377,655.0,11.0,735,706.0,-29.0,0,0,,,,,,
2015,3,31,2,B6,583,N504JB,JFK,MCO,556,559.0,3.0,16.0,615.0,162.0,153.0,126.0,944,821.0,11.0,838,832.0,-6.0,0,0,,,,,,
2015,4,1,3,US,448,N155UW,SLC,CLT,15,10.0,-5.0,10.0,20.0,232.0,221.0,205.0,1727,545.0,6.0,607,551.0,-16.0,0,0,,,,,,
2015,4,1,3,US,794,N563UW,LAX,PHL,15,5.0,-10.0,14.0,19.0,310.0,291.0,272.0,2402,751.0,5.0,825,756.0,-29.0,0,0,,,,,,
2015,4,1,3,AA,1230,N3JJAA,SEA,DFW,15,12.0,-3.0,17.0,29.0,235.0,232.0,211.0,1660,600.0,4.0,610,604.0,-6.0,0,0,,,,,,
2015,4,1,3,DL,806,N584NW,SFO,MSP,15,12.0,-3.0,19.0,31.0,212.0,195.0,171.0,1589,522.0,5.0,547,527.0,-20.0,0,0,,,,,,
2015,4,1,3,NK,168,N603NK,PHX,ORD,25,139.0,74.0,13.0,152.0,197.0,194.0,171.0,1440,643.0,10.0,542,653.0,71.0,0,0,,1.0,0.0,1.0,69.0,0.0
2015,4,1,3,NK,612,N626NK,LAS,MSP,30,19.0,-11.0,8.0,27.0,177.0,165.0,153.0,1299,500.0,4.0,527,504.0,-23.0,0,0,,,,,,
2015,4,1,3,HA,102,N489HA,HNL,ITO,500,457.0,-3.0,13.0,510.0,49.0,54.0,36.0,216,546.0,5.0,549,551.0,2.0,0,0,,,,,,
2015,4,1,3,AA,1364,N3FJAA,DFW,MIA,500,501.0,1.0,15.0,516.0,161.0,157.0,135.0,1121,831.0,7.0,841,838.0,-3.0,0,0,,,,,,
2015,4,1,3,AA,1623,N568AA,IAH,DFW,500,455.0,-5.0,15.0,510.0,74.0,59.0,40.0,224,550.0,4.0,614,554.0,-20.0,0,0,,,,,,
2015,4,1,3,US,2061,N741UW,BWI,CLT,515,515.0,0.0,16.0,531.0,82.0,80.0,61.0,361,632.0,3.0,637,635.0,-2.0,0,0,,,,,,
2015,4,1,3,WN,534,N451WN,MDW,PHX,525,528.0,3.0,12.0,540.0,240.0,218.0,201.0,1444,701.0,5.0,725,706.0,-19.0,0,0,,,,,,
2015,4,1,3,WN,4340,N228WN,ATL,DAL,535,532.0,-3.0,11.0,543.0,145.0,130.0,111.0,721,634.0,8.0,700,642.0,-18.0,0,0,,,,,,
2015,4,1,3,WN,1981,N8321D,MHT,BWI,540,535.0,-5.0,7.0,542.0,115.0,82.0,70.0,377,652.0,5.0,735,657.0,-38.0,0,0,,,,,,
2015,4,1,3,AA,281,N860AA,MIA,DFW,540,540.0,0.0,22.0,602.0,199.0,229.0,197.0,1121,819.0,10.0,759,829.0,30.0,0,0,,30.0,0.0,0.0,0.0,0.0
2015,4,1,3,B6,583,N633JB,JFK,MCO,556,551.0,-5.0,17.0,608.0,162.0,153.0,132.0,944,820.0,4.0,838,824.0,-14.0,0,0,,,,,,
2015,4,2,4,AA,2366,N3DWAA,LAX,PBI,5,2.0,-3.0,22.0,24.0,287.0,271.0,246.0,2330,730.0,3.0,752,733.0,-19.0,0,0,,,,,,
2015,4,2,4,US,448,N184US,SLC,CLT,15,11.0,-4.0,22.0,33.0,232.0,227.0,197.0,1727,550.0,8.0,607,558.0,-9.0,0,0,,,,,,
2015,4,2,4,AA,1230,N3CGAA,SEA,DFW,15,13.0,-2.0,11.0,24.0,235.0,206.0,190.0,1660,534.0,5.0,610,539.0,-31.0,0,0,,,,,,
2015,4,2,4,DL,806,N593NW,SFO,MSP,15,18.0,3.0,13.0,31.0,212.0,198.0,181.0,1589,532.0,4.0,547,536.0,-11.0,0,0,,,,,,
2015,4,2,4,NK,168,N623NK,PHX,ORD,25,20.0,-5.0,12.0,32.0,197.0,193.0,175.0,1440,527.0,6.0,542,533.0,-9.0,0,0,,,,,,
2015,4,2,4,NK,612,N622NK,LAS,MSP,30,140.0,70.0,10.0,150.0,177.0,160.0,144.0,1299,614.0,6.0,527,620.0,53.0,0,0,,53.0,0.0,0.0,0.0,0.0
2015,4,2,4,HA,102,N490HA,HNL,ITO,500,449.0,-11.0,9.0,458.0,49.0,47.0,32.0,216,530.0,6.0,549,536.0,-13.0,0,0,,,,,,
2015,4,2,4,AA,1364,N3KAAA,DFW,MIA,500,455.0,-5.0,12.0,507.0,161.0,150.0,131.0,1121,818.0,7.0,841,825.0,-16.0,0,0,,,,,,
2015,4,2,4,AA,1623,N501AA,IAH,DFW,500,454.0,-6.0,16.0,510.0,74.0,64.0,44.0,224,554.0,4.0,614,558.0,-16.0,0,0,,,,,,
2015,4,2,4,US,2061,N701UW,BWI,CLT,515,513.0,-2.0,9.0,522.0,82.0,76.0,56.0,361,618.0,11.0,637,629.0,-8.0,0,0,,,,,,
2015,4,2,4,WN,534,N719SW,MDW,PHX,525,541.0,16.0,33.0,614.0,240.0,275.0,235.0,1444,809.0,7.0,725,816.0,51.0,0,0,,35.0,0.0,16.0,0.0,0.0
2015,4,2,4,WN,4340,N443WN,ATL,DAL,535,531.0,-4.0,14.0,545.0,145.0,131.0,111.0,721,636.0,6.0,700,642.0,-18.0,0,0,,,,,,
2015,4,2,4,WN,1981,N8648A,MHT,BWI,540,531.0,-9.0,7.0,538.0,115.0,72.0,61.0,377,639.0,4.0,735,643.0,-52.0,0,0,,,,,,
2015,4,2,4,AA,281,N863AA,MIA,DFW,540,536.0,-4.0,14.0,550.0,199.0,205.0,185.0,1121,755.0,6.0,759,801.0,2.0,0,0,,,,,,
2015,4,2,4,B6,583,N558JB,JFK,MCO,556,552.0,-4.0,16.0,608.0,162.0,156.0,126.0,944,814.0,14.0,838,828.0,-10.0,0,0,,,,,,
2015,4,3,5,AA,2366,N3FWAA,LAX,PBI,5,11.0,6.0,23.0,34.0,287.0,288.0,259.0,2330,753.0,6.0,752,759.0,7.0,0,0,,,,,,
2015,4,3,5,US,448,N549UW,SLC,CLT,15,15.0,0.0,25.0,40.0,232.0,216.0,186.0,1727,546.0,5.0,607,551.0,-16.0,0,0,,,,,,
2015,4,3,5,AA,1230,N3FUAA,SEA,DFW,15,5.0,-10.0,15.0,20.0,235.0,215.0,190.0,1660,530.0,10.0,610,540.0,-30.0,0,0,,,,,,
2015,4,3,5,DL,806,N126DL,SFO,MSP,15,45.0,30.0,13.0,58.0,212.0,189.0,170.0,1589,548.0,6.0,547,554.0,7.0,0,0,,,,,,
2015,4,3,5,NK,168,N627NK,PHX,ORD,25,23.0,-2.0,12.0,35.0,197.0,188.0,155.0,1440,510.0,21.0,542,531.0,-11.0,0,0,,,,,,
2015,4,3,5,NK,612,N638NK,LAS,MSP,30,28.0,-2.0,11.0,39.0,177.0,158.0,143.0,1299,502.0,4.0,527,506.0,-21.0,0,0,,,,,,
2015,4,3,5,HA,102,N490HA,HNL,ITO,500,453.0,-7.0,7.0,500.0,49.0,47.0,35.0,216,535.0,5.0,549,540.0,-9.0,0,0,,,,,,
2015,4,3,5,AA,1364,N3LAAA,DFW,MIA,500,456.0,-4.0,12.0,508.0,161.0,151.0,128.0,1121,816.0,11.0,841,827.0,-14.0,0,0,,,,,,
2015,4,3,5,AA,1623,N496AA,IAH,DFW,500,453.0,-7.0,21.0,514.0,74.0,75.0,46.0,224,600.0,8.0,614,608.0,-6.0,0,0,,,,,,
2015,4,3,5,US,2061,N717UW,BWI,CLT,515,510.0,-5.0,10.0,520.0,82.0,78.0,60.0,361,620.0,8.0,637,628.0,-9.0,0,0,,,,,,
2015,4,3,5,WN,534,N240WN,MDW,PHX,525,522.0,-3.0,9.0,531.0,240.0,253.0,239.0,1444,730.0,5.0,725,735.0,10.0,0,0,,,,,,
2015,4,3,5,WN,4340,N7722B,ATL,DAL,535,531.0,-4.0,13.0,544.0,145.0,136.0,118.0,721,642.0,5.0,700,647.0,-13.0,0,0,,,,,,
2015,4,3,5,WN,1981,N500WR,MHT,BWI,540,533.0,-7.0,10.0,543.0,115.0,92.0,76.0,377,659.0,6.0,735,705.0,-30.0,0,0,,,,,,
2015,4,3,5,AA,281,N861AA,MIA,DFW,540,539.0,-1.0,12.0,551.0,199.0,197.0,179.0,1121,750.0,6.0,759,756.0,-3.0,0,0,,,,,,
2015,4,3,5,B6,583,N613JB,JFK,MCO,556,549.0,-7.0,14.0,603.0,162.0,145.0,126.0,944,809.0,5.0,838,814.0,-24.0,0,0,,,,,,
2015,4,4,6,AA,2366,N3MFAA,LAX,PBI,5,148.0,103.0,16.0,204.0,287.0,272.0,250.0,2330,914.0,6.0,752,920.0,88.0,0,0,,0.0,0.0,86.0,2.0,0.0
2015,4,4,6,US,448,N567UW,SLC,CLT,15,23.0,8.0,10.0,33.0,232.0,195.0,177.0,1727,530.0,8.0,607,538.0,-29.0,0,0,,,,,,
2015,4,4,6,AA,1230,N3JPAA,SEA,DFW,15,39.0,24.0,10.0,49.0,235.0,203.0,189.0,1660,558.0,4.0,610,602.0,-8.0,0,0,,,,,,
2015,4,4,6,DL,806,N585NW,SFO,MSP,15,36.0,21.0,18.0,54.0,209.0,203.0,182.0,1589,556.0,3.0,544,559.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0
2015,4,4,6,NK,168,N633NK,PHX,ORD,25,112.0,47.0,12.0,124.0,197.0,172.0,155.0,1440,559.0,5.0,542,604.0,22.0,0,0,,0.0,0.0,22.0,0.0,0.0
2015,4,4,6,NK,612,N637NK,LAS,MSP,30,30.0,0.0,11.0,41.0,177.0,158.0,140.0,1299,501.0,7.0,527,508.0,-19.0,0,0,,,,,,
2015,4,4,6,HA,102,N493HA,HNL,ITO,500,455.0,-5.0,10.0,505.0,49.0,50.0,35.0,216,540.0,5.0,549,545.0,-4.0,0,0,,,,,,
2015,4,4,6,AA,1364,N3JNAA,DFW,MIA,500,500.0,0.0,15.0,515.0,161.0,155.0,132.0,1121,827.0,8.0,841,835.0,-6.0,0,0,,,,,,
2015,4,4,6,AA,1623,N4WNAA,IAH,DFW,500,454.0,-6.0,10.0,504.0,74.0,59.0,43.0,224,547.0,6.0,614,553.0,-21.0,0,0,,,,,,
2015,4,4,6,US,1901,N732US,BWI,CLT,515,510.0,-5.0,10.0,520.0,82.0,90.0,75.0,361,635.0,5.0,637,640.0,3.0,0,0,,,,,,
2015,4,4,6,B6,1403,N554JB,JFK,SJU,535,532.0,-3.0,20.0,552.0,222.0,212.0,189.0,1598,901.0,3.0,917,904.0,-13.0,0,0,,,,,,
2015,4,4,6,WN,2721,N961WN,MDW,RSW,540,534.0,-6.0,15.0,549.0,170.0,153.0,134.0,1105,903.0,4.0,930,907.0,-23.0,0,0,,,,,,
2015,4,4,6,AA,281,N852AA,MIA,DFW,540,535.0,-5.0,11.0,546.0,199.0,180.0,159.0,1121,725.0,10.0,759,735.0,-24.0,0,0,,,,,,
2015,4,4,6,US,658,N919US,ATL,CLT,550,547.0,-3.0,18.0,605.0,67.0,63.0,37.0,226,642.0,8.0,657,650.0,-7.0,0,0,,,,,,
2015,4,4,6,WN,2799,N8651A,MHT,TPA,555,555.0,0.0,13.0,608.0,210.0,202.0,184.0,1204,912.0,5.0,925,917.0,-8.0,0,0,,,,,,
2015,4,5,7,AA,2366,N3JLAA,LAX,PBI,5,2359.0,-6.0,15.0,14.0,287.0,289.0,267.0,2330,741.0,7.0,752,748.0,-4.0,0,0,,,,,,
2015,4,5,7,UA,381,N494UA,SFO,ORD,15,6.0,-9.0,13.0,19.0,255.0,216.0,197.0,1846,536.0,6.0,630,542.0,-48.0,0,0,,,,,,
2015,4,5,7,US,448,N153UW,SLC,CLT,15,6.0,-9.0,14.0,20.0,232.0,203.0,185.0,1727,525.0,4.0,607,529.0,-38.0,0,0,,,,,,
2015,4,5,7,AA,1230,N3GYAA,SEA,DFW,15,10.0,-5.0,11.0,21.0,235.0,215.0,198.0,1660,539.0,6.0,610,545.0,-25.0,0,0,,,,,,
